"","Time","SSC.H","SSC.A","FSC.H","FSC.A","SSC.B.H","SSC.B.A","BV421.A","eFluor.450.A","LIVE.DEAD.Blue.A","BV480.A","BV510.A","BV570.A","Super.Bright.645.A","BV711.A","BV785.A","BB515.A","Alexa.Fluor.532.A","PerCP.A","BB700.A","PE.A","PE.Texas.Red.A","PE.Cy5.A","PE.Alexa.Fluor.700.A","PE.Cy7.A","Alexa.Fluor.647.A","Alexa.Fluor.700.A","APC.Cy7.A","FileName","Tetramer_Positive","Tetramer_Positive_AllSheet"
"10236",320.429382,292334,320116.969,1674247,1761603.13,293073,336770.75,1570.62756,1661.9563,1458.74475,42249.6328,-221.45508,2866.84766,1444.8501,8331.48242,1109.44385,1726.83594,11180.5254,278.089172,-404.60944,642.308838,101774.672,1020.21582,4758.06055,39463.1719,761.74939,134.572845,80326.8906,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10237",320.446381,211233,224931.984,1665623,1832427.5,259201,306586.938,896.919006,3197.52417,2463.15698,25845.793,1570.99976,705.329468,-331.96649,12762.5215,-1642.8723,3160.67725,7197.4043,331.986603,107.014236,1602.18408,85916.9375,381.71582,606.919434,15842.0957,487.603027,952.544373,51062.6914,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10238",320.462097,325088,338331.531,1355624,1471021.75,339971,386034.594,1014.33453,2080.36328,2025.46875,23987.8789,265.261475,2308.16577,864.495728,12341.3105,117.000671,894.057129,11572.3955,45.6999359,-36.689758,145.633041,76313.8359,-27.518768,577.631836,18073.9805,498.296326,463.242767,51760.4648,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10239",320.475189,389006,412080.844,1092835,1205422.13,320686,379191.313,1230.59241,3650.20557,3086.64526,26956.0859,578.781738,4129.05957,2063.74683,9924.24805,1383.1853,321.22699,11309.2432,-408.99951,1765.21118,-508.41266,85729.3203,-568.58472,-41.500549,9631.50977,496.628113,-472.20303,96260.2422,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10240",320.501282,511201,530345.188,1283747,1459084,422886,507233.625,1338.02112,1587.51514,2588.97656,49549.4219,2645.87622,2285.66602,147.640198,27791.1641,91.465332,6004.97119,8326.37598,5036.87256,1422.40234,8.61195755,98769.7109,-671.36542,10012.5703,24665.457,567.432678,235.012817,448.534546,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10241",320.503387,279880,295285.156,1459882,1509901.25,264749,298216.344,21577.6621,-494.83643,1981.45837,4895.74902,357.05542,57456.8594,-110.94196,986.493225,34210.0469,606.152344,7906.76563,390.775391,16340.2061,-863.37665,373.094452,-207.75507,1487.62305,6681.66064,759.330078,-165.13074,954.223999,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10242",320.523193,352579,364807.969,533803,591104.5,280428,348741.813,1346.05396,489.38446,2531.30786,46087.0039,2465.89136,2224.50464,90.8671265,4952.36719,589.131165,-205.5155,9886.77832,3965.62451,5038.93945,-32.8866,77976.2734,767.340515,3709.39404,22688.3418,274.203979,944.2323,4546.03418,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10243",320.552795,322296,342051.906,439939,565753.5,202004,257152.109,1015.73572,4000.60986,1430.35559,36072.4844,332.240723,3953.61914,1927.0675,16235.7813,1679.57813,931.471863,12872.9238,-418.89697,-36.415131,180.89473,82248.6328,622.377686,-109.77521,24914.4727,336.105469,146.098358,32680.8281,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10244",320.615295,271811,304089.563,1476024,1583864.75,242980,297337.219,1031.47461,2203.2085,2971.28662,12699.5371,1597.57373,29757.8828,1163.396,8000.83398,1040.53894,1395.13464,6962.2749,-122.55824,40.6555176,577.355774,291.723755,932.787903,-145.38354,8751.22461,-11.269363,731.001892,67028.0547,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10245",320.66449,423467,459318.844,1245399,1378649.13,383559,463224.938,698.055237,922.183289,2951.98975,32064.4746,553.466675,22658.3887,314.943298,17939.0156,2117.14331,793.293823,5022.03467,1438.30579,4130.01807,152.215744,-132.10887,358.790741,640.747131,8078.37207,128.246552,-143.45728,1737.55298,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10246",320.702087,228113,238643.063,1572706,1644101,254040,291707.969,2424.64844,1397.54785,5060.17773,8515.8623,1589.11353,1885.07642,668.042969,29.7818604,223.11261,450.909302,8048.00146,3247.23682,9116.98438,15.1982698,386.108521,344.246155,430.78006,10654.75,13.5906296,797.048462,945.994263,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10247",320.717499,344874,380309.406,1662948,1739611.5,391318,464055.969,882.737366,750.646729,3340.76514,33952.8008,1830.03564,1791.39832,-317.58124,26960.918,820.963074,3651.55029,3786.67432,3503.03711,2556.42139,267.581177,109210.273,-74.376709,7662.76025,18084.793,564.859131,114.575844,3858.17798,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10248",320.724579,291557,296103.531,1029406,1115466.88,254892,290390.188,938.115417,1094.10095,2456.31152,21812.0293,1428.38708,18492.1563,649.334717,11346.2441,618.516846,1868.4397,4703.52686,659.821533,30.7260742,-325.22263,-84.50705,-440.06757,75.7134705,5698.70215,539.185608,-6.4843369,59366.8086,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10249",320.739197,234980,241774.516,1375277,1483591.25,282136,319924.031,937.895325,2219.25952,1353.42383,27643.998,400.655518,2203.36621,1485.08728,3499.01611,1701.9104,651.366638,15327.8369,107.231522,335.535156,-664.3067,70768.5391,-373.63623,687.410095,11398.7959,1357.50818,-203.66727,113641.195,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10250",320.740784,304717,341009.75,1551359,1675838.75,281377,334455.406,710.959839,1908.48584,2124.38062,29523.7012,55.1320801,2093.13086,1733.05164,15133.0742,448.641907,937.513306,7140.2085,837.605835,-1430.4089,773.915405,86894.25,1152.83594,1713.25574,30436.8281,586.522095,261.305878,91206.5391,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10251",320.805389,213470,220831.656,1485796,1605492.63,256778,290937.906,1200.34937,3168.9812,1487.53601,21601.543,155.280273,2232.5542,299.251648,15004.7383,634.445007,6.51806641,7610.79883,423.301941,324.7146,1258.4491,70590.3828,0.96643066,983.520874,15897.9121,398.035706,-202.51151,70537.4063,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10252",320.936798,360856,373852.406,1541859,1681935.25,372798,446008.313,761.005737,1376.13464,3489,42473.2891,1752.68005,3390.95117,-132.81378,21824.6699,1091.53027,2213.28906,9671.31738,2782.20313,1722.0769,-818.78717,99852.2344,-1556.8577,19610.4297,5746.9502,599.009094,-321.19278,80650.0469,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10253",320.955078,414526,440111,1481829,1608223.13,438221,517959.656,1319.65515,1129.26233,2341.13818,41291.3477,3804.68896,3180.09717,1304.23523,23898.2012,1677.46704,2351.88623,6933.46289,4319.51123,1118.30261,504.938843,82817.5469,-224.59155,12012.7373,8577.81445,315.077759,-84.553673,26416.0703,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10254",320.956604,277300,291394.281,1335736,1417906.38,244626,285383.031,379.857635,4775.18408,2504.51587,26886.2988,1581.84094,2199.51123,1763.66626,8083.68506,1570.15381,1170.05518,19224.9629,-503.80701,-303.65204,1562.47742,80002.0625,501.286285,479.519592,29163.8965,1862.57092,1037.13892,82108.1172,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10255",320.996277,365941,373343.469,1512867,1701158.88,269293,330721.813,87.2472839,2410.6748,2894.51563,30273.5586,3133.10059,1886.80054,1304.94788,17460.7148,439.283539,1028.71826,7200.99561,5104.44678,9005.37402,186.773178,105443.5,116.509918,2806.06299,11352.4268,104.632156,-22.268135,83.6972046,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10256",321.075104,451734,501291.625,1592871,1689261.75,452270,538367.25,15709.6318,-381.39307,3043.65479,21015.4238,566.759155,50986.8594,745.933533,4967.6001,-456.43829,53.5770264,5533.26611,3852.1333,6363.46436,-1574.4478,95.4184418,-216.92117,1542.57605,21299.0176,338.385132,550.929016,587.088745,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10257",321.121796,244677,250846.75,1408785,1510622.75,267881,301654.563,1570.95239,1344.16003,1449.33325,26530.0586,1124.59265,1911.80493,471.986694,1871.36902,960.515381,623.675537,5544.10791,999.721008,-461.4339,-295.23666,80906.4141,-150.98251,8939.07227,11774.8994,803.547791,265.834503,21582.4609,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10258",321.197083,285905,294600.406,1379406,1466988.63,247871,292090.75,1680.22034,2817.16846,1512.75806,21600.1211,788.952637,3234.92969,2129.02319,12627.2109,1134.70947,1419.85437,6720.75732,270.419495,1006.06061,1319.7749,71734.8984,213.483124,-1857.5756,20680.334,-175.12431,669.598633,16819.0508,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10259",321.258087,263720,276572.781,1500159,1600165.38,281770,338986.094,3404.21313,1743.54053,2943.68311,2836.59424,2581.64575,5939.11279,536.344666,591.090698,610.869507,1267.85889,10926.6221,188.617676,2456.16821,841.623291,207.07962,331.94635,593.746216,10289.6475,530.350281,424.09726,165.086792,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10260",321.27478,504394,580237.188,439083,561582.125,566353,706059.625,851.607422,745.085815,2690.90918,18046.2305,891.483643,27140.2168,728.335083,19084.377,5041.39648,1724.37256,4970.01758,2685.63428,192.587128,404.178741,-166.28282,802.94812,6167.8125,9645.94727,-29.876266,519.462158,7514.99707,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10261",321.384003,432518,447013.594,1506497,1644571.38,314538,373153.875,1352.58862,304.731812,2826.59717,42125.9453,2575.89478,2234.35034,1475.98718,32377.5898,1753.02466,1645.72681,4819.80078,3809.67188,1247.69678,807.896545,116280.086,-1361.9423,6898.12207,14391.4404,607.286682,545.586121,3746.66772,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10262",321.449188,382168,393484.188,1503547,1644815.13,346788,397766.188,864.753479,455.422119,3012.93481,17462.7012,1013.62939,27688.5762,308.6026,11676.2578,971.665161,2213.0542,2723.34033,2169.47803,2261.19263,1933.36243,-136.02022,-160.02304,4116.16943,2374.1189,209.700104,814.343384,321.088806,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10263",321.451294,346373,384909.281,1765805,1856890.75,526368,599974.813,2062.42603,1818.62988,3418.58496,1661.51465,2536.10815,1803.02991,356.112976,5535.51904,-1512.9128,614.817383,7462.77246,589.076782,-604.40228,509.427094,59535.4023,1033.42175,1243.8689,25586.666,1300.05164,597.140015,208302.266,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10264",321.470184,280767,307031.656,660166,741795.625,361486,433416.594,546.023987,654.973755,2520.61548,26675.4277,1420.75952,13567.2188,703.719482,16334.3066,713.830811,2128.11621,4323.87842,7172.88037,-236.69177,1395.33093,45669.625,-4.329071,14646.8242,10194.9971,402.286926,-158.1412,40506.8242,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10265",321.482391,371841,397446.281,1452578,1578278.38,303970,363647.125,494.36795,2408.37549,3612.28564,42589.9688,2556.46826,2616.87598,1264.82837,26752.9316,1859.75073,434.946106,13596.1885,4619.00146,1529.15015,2388.76611,109376.719,38.3784332,8063.69336,10064.8301,162.623245,329.32608,-332.14587,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10266",321.568604,210351,210276.703,1370666,1497155.63,189408,222740.344,969.563599,2903.67432,1817.27112,22798.25,1100.32495,2091.2522,517.624023,4529.00586,-1144.3433,32.3838501,13375.0527,327.621857,379.571899,1580.34131,64230.707,387.23587,4618.02051,12237.7451,209.072037,84.1048355,110129.57,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10267",321.609283,391403,410135.875,1370251,1481780.63,331247,402487.375,1210.59094,615.018066,2768.46216,34352.1133,2982.30713,3475.77246,1113.05115,16835.252,421.515808,1396.36829,4583.24561,7328.13672,1458.20972,-1249.3889,74855.2266,-734.0661,1968.50464,8022.48047,611.4646,1470.89001,2634.19653,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10268",321.643677,316477,324831.938,1249990,1377113.38,247348,301711.875,879.041138,3040.31348,2429.90308,31504.3965,1736.86877,2334.31519,1957.7478,23092.1133,515.538574,5039.95654,7302.57324,2203.93359,244.444702,-280.62112,101295.961,-1153.0356,4559.6958,13738.9189,691.105713,375.962311,54087.8711,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10269",321.686096,359270,381748.469,1317363,1523018.63,383176,439447.594,1521.94214,947.716003,1709.97656,30662.2734,-77.922363,3043.73584,1410.68823,11490.1172,2320.98364,1621.59302,5843.04004,816.760254,-1227.2021,237.955582,88183.8906,2280.60693,11126.1094,14381.3398,374.005798,-292.08456,83846.1484,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10270",321.706482,546701,570981,1163922,1277892.63,416432,506266.531,608.730164,1657.71484,3786.84058,2389.66968,2087.82349,37544.4883,532.717896,1168.56299,813.23468,1402.56274,11352.3584,-493.78943,404.968262,-1086.8926,-391.39685,459.656982,-402.07019,8374.15918,375.806824,1324.01575,9365.94727,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10271",321.712006,425935,426297.313,1070716,1228725.63,350937,417359.844,1744.62024,311.573975,1898.16516,11669.6045,2330.15845,30385.2402,1858.28589,8522.91406,3067.1394,1618.73364,7348.68604,98.9931793,1304.42358,-1688.0767,-447.48828,216.540741,610.069214,6039.30371,1146.58093,-415.32498,105571.289,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10272",321.755005,388304,422382.938,1476208,1623802.13,322378,394376.469,1145.55127,476.82019,2651.12891,42573.4844,4582.99023,4367.62549,1995.98853,24919.9219,4136.80225,7959.18262,8816.95313,-48.503235,2919.62158,-1970.8015,114571.727,464.426208,4735.32764,11989.0049,-16.748642,448.689331,86.6845703,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10273",321.795807,333879,367732.219,1646027,1776501.38,326701,407952.063,1012.77606,954.939331,3213.39795,3210.96094,2780.23633,38498.418,1449.30762,1172.74756,1220.11084,9493.91504,11908.416,866.999512,188.830902,1823.19702,1467.98608,-139.21198,609.794189,14673.6807,624.888123,431.788544,3538.1687,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10274",321.812988,245848,247098.75,1502067,1636765.38,180148,220923.594,1376.48181,93.6004028,2038.63037,56009.3047,-1299.3491,2364.26221,422.795044,1800.55884,-131.73834,-457.16406,4247.07861,3188.29346,4996.61621,-127.61558,90508.8203,-278.52606,11393.6914,35695.9531,1249.61987,-116.56065,408.267212,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10275",321.822205,252222,269710.813,1740243,1872094.5,286072,338492.813,856.776611,1004.92352,2710.35889,12271.5488,3764.37988,19556.4102,2829.10474,14896.293,3053.22485,7555.30078,6094.39355,44.7548447,935.270935,-1108.9216,-277.32245,505.078491,792.992554,9135.71875,-120.48299,486.850403,21602.4414,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10276",321.830597,400924,403117.563,454964,525920.75,274947,326570.469,1932.90149,1138.25574,1700.74927,25731.9043,1377.54199,2558.54761,1097.46411,10401.7402,1375.30322,909.950195,11837.9932,176.661346,53.7192383,516.852234,75990.1953,-714.69409,253.809784,19142.2598,320.022461,818.239624,36702.3125,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10277",321.833099,297253,314347.969,1544856,1652955.13,267687,314839.25,2089.6167,2419.22754,2138.12158,18728.7754,616.872803,3491.89551,1382.11328,8850.32617,2041.27515,86.5534058,8650.46191,1062.9502,-691.10431,1154.08997,79741.7344,351.793213,-1050.1154,10719.2998,-182.87837,995.031921,82223.8047,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10278",321.978882,388800,387033.656,808322,881310.938,299253,347581.156,1128.64587,1286.3009,1760.35901,17687.0918,900.974854,2225.2605,607.588684,7624.57129,1222.12622,919.591797,8161.17285,463.656555,929.784851,-118.2282,61093.4492,38.9647827,291.3909,10294.1143,-36.794281,297.44046,11345.1826,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10279",322.089478,269855,269906.313,1422519,1515344.13,276808,314307.906,1424.07996,1080.10632,1467.3584,18968.0273,173.907227,2273.45703,733.928223,2025.98096,440.016418,963.967834,10593.0879,149.147263,356.530548,-41.349751,60680.5117,803.701477,-91.096466,10952.4746,100.30928,110.701271,100558.969,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10280",322.114685,398963,405339.594,1188866,1336512.5,340422,395958.563,1866.32117,613.725708,2570.05762,23498.6777,1080.00574,12373.0264,1157.18311,6205.26318,495.042908,3741.23242,8025.70215,-17.310837,14.5996094,176.888199,-17.015411,681.577332,216.499969,14532.5234,629.868835,928.496033,83513.7578,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10281",322.115784,340192,367700.344,667544,735144.813,374728,421064.125,1044.79749,954.911438,1986.00598,20134.1914,1019.36792,1151.9812,979.072571,13524.7832,776.45343,1422.51257,4651.44629,4593.6499,-1088.0166,800.697815,72801.2891,2226.32593,3933.05322,8750.78906,266.206055,262.543579,10423.9141,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10282",322.152496,322624,344214.156,1480906,1610222.63,239339,296046.063,1617.66675,2467.92627,2572.75146,46934.9102,996.675049,2953.71655,1025.7644,6734.64453,744.569031,1158.12695,15582.7949,1658.36768,-26.881531,-78.554329,108173.875,-2387.3838,2159.03296,22106.3867,727.902405,682.787109,56815.3555,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10283",322.18219,194540,209697.984,1502462,1553694.25,271221,306778.375,571.250244,3180.80298,1467.72314,22786.6484,446.179932,2053.27344,267.398621,10607.7012,-476.68402,1011.90326,11045.8604,-304.74094,-488.25311,605.69342,73705.4609,1265.58459,759.672974,15279.4727,351.850586,21.1562271,81856.2734,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10284",322.191101,298821,322218.563,903540,953983.188,292654,333309.75,1321.29639,254.453247,1821.80371,23830.8926,228.880371,8351.32324,790.615845,14298.0039,3009.21069,836.548035,7953.72168,1380.04529,508.25647,-508.14218,263.810425,45.4472656,1528.07349,3261.59692,189.480255,-237.36151,3129.52417,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10285",322.209381,273646,279941.906,822580,905760.25,261850,301429.156,2134.69727,10.4384766,1912.40869,26138.5527,-927.59082,2866.56934,-769.17267,11513.5996,257.145508,569.972046,12363.9697,4919.99561,16144.7754,-82.370697,90249.2422,408.744995,8719.62988,15228.0752,-13.502731,186.881958,7415.60449,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10286",322.222778,285921,308587.938,1531506,1627825.38,374957,426554.156,900.543091,1924.14148,2149.88501,37173.4727,-474.08008,3802.06421,960.13501,25331.0684,623.688599,3011.85303,4651.80713,4222.37549,-329.98596,-75.243195,84547.6797,-888.94824,2252.28491,25246.0977,430.862183,638.824097,23607.5801,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10287",322.400085,330953,342688.406,1329325,1449005.25,281054,336077.938,1254.52051,2968.16602,2167.58936,30209.8418,1615.9989,2722.77441,1874.74634,17777.3535,2223.97852,1836.20874,10644.9863,-856.74872,746.755981,474.924225,76594.7188,990.207886,-358.61243,11563.6787,356.943726,881.11499,105047.25,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10288",322.440796,310415,320336.969,879831,962587.063,260040,299547.125,1311.18823,747.746582,1658.81079,19071.9434,1785.56543,2101.72656,385.582336,2153.02905,232.773621,999.403198,8426.97461,753.646301,-25.708038,361.294281,65661.1719,-328.95917,-29.29538,9622.9873,260.430298,705.630676,4129.84521,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10289",322.452087,354905,358843.25,1438736,1580002.5,370346,427591.75,2045.57935,2708.40161,1695.8479,25653.0488,975.046997,1801.06787,1116.3064,13080.2285,-41.171204,4237.05078,11495.3457,453.931824,385.131439,975.060425,87153.6563,42.7749786,-881.31775,14213.6025,703.704102,-14.121605,83193.1016,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10290",322.459778,389620,421253.375,1360578,1417820,377386,433719.5,1200.86182,1252.05786,3407.12744,2558.01318,1835.6814,28828.2266,361.489807,786.19635,324.108551,426.813293,10662.252,130.778549,553.808594,-817.69586,-365.88666,599.341064,275.035858,3695.49805,228.293457,469.06543,1386.56628,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
"10291",322.500793,413587,448985.875,1232709,1333235.5,357531,435262.25,389.435638,1428.55322,2447.86938,39643.2656,1118.8114,3059.23218,1246.91699,25424.8027,1270.57617,1269.0658,7284.0498,7011.46729,3710.31226,-270.41797,86506.25,-995.74475,1915.25598,9697.22852,62.5773621,-92.385033,11.2139893,"20200228_FR_PRO_T1D_HU_AD_MON_20200228_TNET007_CP11_CD3+.csv",NA,NA
